Unnamed: 0,o__,o__32-20,o__ASSO-13,o__Acholeplasmatales,o__Acidimicrobiales,o__Acidobacteriales,o__Actinomycetales,o__Aeromonadales,o__Alteromonadales,o__Armatimonadales,o__BD7-3,o__Bacillales,o__Bacteroidales,o__Bifidobacteriales,o__Burkholderiales,o__CW040,o__Campylobacterales,o__Cardiobacteriales,o__Caulobacterales,o__Chlorophyta,o__Chromatiales,o__Clostridiales,o__Coriobacteriales,o__Cytophagales,o__DS-18,o__Deinococcales,o__Desulfobacterales,o__Desulfovibrionales,o__Desulfuromonadales,o__EW055,o__Ellin329,o__Ellin6067,o__Ellin6513,o__Enterobacteriales,o__Erysipelotrichales,o__Flavobacteriales,o__Fusobacteriales,o__Gaiellales,o__Gemellales,o__Gemmatales,o__Herpetosiphonales,o__I025,o__JG30-KF-CM45,o__LD1-PA13,o__Lactobacillales,o__ML615J-28,o__MLE1-12,o__MND1,o__Methylophilales,o__Mycoplasmatales,o__Myxococcales,o__NB1-j,o__Natranaerobiales,o__Neisseriales,o__Nitrospirales,o__Nostocales,o__Oceanospirillales,o__Opitutales,o__Oscillatoriales,o__PYR10d3,o__Pasteurellales,o__Pirellulales,o__Planctomycetales,o__Pseudomonadales,o__RB41,o__RF32,o__RF39,o__Rhizobiales,o__Rhodobacterales,o__Rhodocyclales,o__Rhodospirillales,o__Rickettsiales,o__SC-I-84,o__SHA-98,o__SJA-15,o__SJA-36,o__Sediment-1,o__Solibacterales,o__Solirubrobacterales,o__Sphingobacteriales,o__Sphingomonadales,o__Spirochaetales,o__Stramenopiles,o__Streptophyta,o__Synechococcales,o__Synergistales,o__Syntrophobacterales,o__Thermales,o__Thiotrichales,o__Turicibacterales,o__Verrucomicrobiales,o__Vibrionales,o__Victivallales,o__WCHB1-41,o__WD2101,o__Xanthomonadales,o__YS2,o__envOPS12,o__iii1-15,o__[Cerasicoccales],o__[Pedosphaerales],o__[Saprospirales]
EP915249_K20_MRCD,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP353148_K120_BS1D,0,0,0,0,0,0,91,0,0,0,0,0,16,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,5259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP716298_K20_MRCD,0,0,0,0,0,0,1,0,0,0,0,0,1408,71,6,0,229,0,0,0,0,422,117,0,0,0,0,21,0,0,0,0,0,6,0,0,9,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP336335_K20_MRCD,0,0,0,0,0,0,42,0,0,0,0,10,31323,1,0,0,1150,1,0,0,0,9466,66,0,0,0,0,0,0,1,0,0,0,58,125,1,398,0,4,0,0,0,0,0,146,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,417,0,0,0,0,0,0,0,0,0,0,0
EP104056_K10_MRCD,0,0,0,0,0,0,2916,0,0,0,0,771,20705,275,0,0,522,0,0,0,0,12595,987,0,0,0,0,59,0,0,0,0,0,3,67,0,208,0,1,0,0,0,0,0,608,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
EP013002_K30_MRCD,0,0,0,0,0,0,1,0,0,0,0,0,6280,67,4,0,567,0,0,0,0,4347,309,0,0,0,0,2,0,0,0,0,0,5,316,0,11,0,0,0,0,0,0,0,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
EP509951_K50_MRCD,0,0,0,0,0,0,187,0,0,0,0,36,8340,276,35,0,2822,0,0,0,0,4246,395,0,0,0,0,42,0,0,0,0,0,686,110,0,424,0,0,0,0,0,0,0,1545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
EP891541_K80_BRCD,0,0,0,0,0,0,0,0,0,0,0,2,8,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP081859_K10_MRCD,0,0,0,0,0,0,11,0,0,0,0,0,20,2,3,0,7,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
EP970774_K120_BS1D,0,0,0,0,0,0,0,0,0,0,0,0,98,4,0,0,0,0,0,0,0,66,12,0,0,0,0,0,0,0,0,0,0,13816,0,0,216,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP583097_K60_BRCD,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP581708_K60_MRCD,0,0,0,0,0,0,210,0,0,0,0,40,251,1745,0,0,1,0,0,0,0,423,632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP227762_K40_BS1D,0,0,0,0,0,0,139,0,0,0,0,0,3,18,760,0,0,0,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11668,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,0,0,0,0,0,0,0,0,0,0,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552,0,0,0,0,0,0
EP191772_K100_BS1D,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP841667_K20_MRCD,0,0,0,0,0,0,1805,0,0,0,0,6,3422,47,5,0,5321,0,0,0,0,30188,91,0,0,0,0,5,0,0,0,0,0,21,15,236,185,0,3,0,0,0,0,0,1785,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0
EP229454_K60_BRCD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP290639_K10_MRCD,0,0,0,0,0,0,126,0,0,0,0,0,464,240,1,0,66,0,0,0,0,356,80,0,0,0,0,1,0,0,0,0,0,18,1,0,1,0,1,0,0,0,0,0,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0
EP583097_K10_MRCD,2,0,0,0,0,0,12,0,0,0,0,15,55469,619,243,0,534,0,0,0,0,14584,684,0,0,0,0,235,0,0,0,0,0,119,395,1,2,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,9,0,0,0,0,0,0,0,0,0,0,0
EP310863_K60_BRCD,0,0,0,0,0,0,2,0,0,0,0,0,16,1,3,0,0,0,0,0,0,24,2,0,0,0,0,0,0,0,0,0,0,205,0,0,2,0,3,0,0,0,0,0,22,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP566677_K100_BRCD,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP994895_K80_BS1D,0,0,0,0,0,0,0,0,0,0,0,0,11,13,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,63267,1,0,1,0,0,0,0,0,0,0,1366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP291636_K100_BRCD,0,0,0,0,0,0,7,0,0,0,0,0,12112,1,69,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,28,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP603154_K70_BRCD,0,0,0,0,0,0,5,0,0,0,0,0,1,1,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP312275_K70_BS1D,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP207828_K80_BS1D,0,0,0,0,0,0,832,0,0,0,0,126,13,6,0,0,0,0,0,0,0,544,0,0,0,0,0,0,0,0,0,0,0,123,2,0,1,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP837596_K60_MRCD,0,0,0,0,0,0,36,0,0,0,0,0,22591,33,1032,0,2320,0,0,0,0,8697,70,0,0,0,0,13,0,0,0,0,0,8,2,0,4,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
EP288825_K40_MRCD,0,0,0,0,0,0,1063,0,0,0,0,43,2582,14,0,0,2536,0,0,0,0,52133,847,0,0,0,0,0,0,0,0,0,0,6,296,0,0,0,0,0,0,0,0,0,1385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,232,0,0,0,0,0,0,0,0,0,0,0
EP558013_K40_MRCD,0,0,0,0,0,0,5,0,0,0,0,1,356,11183,0,0,0,0,0,0,0,1942,794,0,0,0,0,0,0,0,0,0,0,6,0,1,287,0,0,0,0,0,0,0,2431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP563046_K30_MRCD,0,0,0,0,0,0,28,0,0,0,0,18,51688,4,1222,0,753,0,0,0,0,31111,957,0,0,0,0,420,0,0,0,0,0,28,2314,0,32,0,0,0,0,0,0,0,1236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,26,0,0,101,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,13,0,190,0,0,0,0,0,0,0,0,0
EP580086_K70_BS1D,0,0,0,0,0,0,1,0,0,0,0,148,181,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,528095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP584156_K190_BRCD,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP488403_K20_MRCD,0,0,0,0,0,0,41,0,0,0,0,0,24147,821,1,0,1401,0,0,0,0,4664,352,0,0,0,0,141,0,0,0,0,0,188,127,0,14,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0
EP791888_K110_BRCD,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP607311_K30_MRCD,0,0,0,0,0,0,2,0,0,0,0,0,2391,155,281,0,101,0,0,0,0,2564,666,0,0,0,0,3,0,0,0,0,0,189,25,0,45,0,0,0,0,439,0,0,1802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP218253_K20_MRCD,0,0,0,0,0,0,0,0,0,0,0,0,104,7,9,0,0,0,0,0,0,32,7,0,0,0,0,2,0,0,0,0,0,4,3,0,8,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
EP641566_K100_BS1D,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,24,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
EP604653_K100_BS1D,0,0,0,0,0,0,2,0,0,0,0,0,20,0,0,0,2,0,0,0,0,13077,0,0,0,0,0,0,0,0,0,0,0,12975,0,0,3,0,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,67812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP685717_K170_BRCD,1,0,0,0,0,0,9,0,0,0,0,0,78,2,0,4,4,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,4060,0,0,1,0,83,0,0,0,0,0,191,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP791525_K10_MRCD,2,0,0,0,0,0,238,0,0,0,0,16,13399,832,1861,0,48,0,0,0,0,9935,7038,0,0,0,0,100,0,0,0,0,0,240,502,0,185,0,2,0,0,95,0,0,233,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
EP759641_K110_BRCD,0,0,0,0,0,0,1,0,0,0,0,0,91,0,0,0,0,0,0,0,0,3642,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,224,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP286550_K10_MRCD,0,0,0,0,0,0,7,0,0,0,0,1,32053,107,0,0,89,0,0,0,0,19758,11,0,0,0,0,0,0,0,0,0,0,35,92,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0
EP261740_K50_MRCD,2,0,0,0,0,0,54,0,0,0,0,0,26752,1879,135,0,1550,0,0,0,0,8019,624,0,0,0,0,13,0,0,0,0,0,55,23,2,180,0,1,0,0,1,0,0,6681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP131173_K90_BRCD,0,0,0,0,0,0,1564,0,0,0,0,31,0,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,75,0,0,0,0,0,0,0,1111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
EP422409_K20_MRCD,0,0,0,0,0,0,5571,0,0,0,0,82,72,3,0,0,32,0,0,0,0,391,6,0,0,0,0,2,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,10274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
EP044068_K70_BS1D,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP243415_K30_MRCD,0,0,0,0,0,0,2852,0,0,0,0,1,8832,317,0,0,1425,0,0,0,0,8988,3,0,0,0,0,0,0,0,0,0,0,5,1993,1,12,0,2,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,0,0,0,0,0,0,0,0,0,0,0
EP292135_K20_MRCD,0,0,0,0,0,0,47,0,0,0,0,0,4836,171,48,0,648,0,0,0,0,3747,266,0,0,0,0,2,0,0,0,0,0,190,21,0,178,48,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
EP113600_K60_BS1D,0,0,0,0,0,0,336,0,0,0,0,174,16,7,3852,0,1,0,783,0,0,2,2,0,0,0,0,0,0,0,0,0,0,79,0,0,1,0,0,0,0,3,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,1478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2131,0,0,0,0,0,0
EP982160_K110_BS1D,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62443,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP169772_K10_MRCD,0,0,0,0,0,1,514,0,0,0,0,14,6939,100,14,0,458,0,0,0,0,9182,459,0,0,0,0,34,0,0,0,0,0,0,196,0,15307,0,2,0,0,0,0,0,284,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP809211_K30_MRCD,0,0,0,0,0,0,34,0,0,0,0,0,16,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP052210_K60_BRCD,0,0,0,0,0,0,112,0,0,0,0,0,255,120,0,0,2,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,49,0,0,5,0,0,0,0,0,0,0,556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP646235_K60_BS1D,0,0,0,0,0,0,5,0,0,0,0,0,3,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,8,0,0,1,0,0,75,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP925066_K70_MRCD,0,0,0,0,0,0,380,0,0,0,0,1,17739,1429,187,0,1868,0,0,0,0,21861,1718,0,0,0,0,0,0,0,0,0,0,0,0,0,9019,0,0,0,0,647,0,0,12182,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP338059_K40_MRCD,0,0,0,0,0,0,50,0,0,0,0,1,1228,68,24,0,569,0,0,0,0,1117,0,0,0,0,0,2,0,0,0,0,0,73,69,0,0,0,1,0,0,0,0,0,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0
EP618350_K50_BSTD,0,0,0,0,0,0,139,0,0,0,0,0,13722,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4224,0,0,0,0,1,0,0,0,0,0,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP809211_K10_MRCD,16,0,0,0,0,0,8,0,0,0,0,0,17072,101,0,0,33,0,0,0,0,31709,605,0,0,0,0,123,0,0,0,0,0,2436,852,0,2,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,10,0,512,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1021,0,263,0,0,0,0,0,0,0,0,0
EP959101_K120_BRCD,0,0,0,0,0,0,2110,0,0,0,0,746,21,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP186689_K40_BRCD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
